Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
cb0ae5d84eaa8357d3b164d96399e63c;28/10/2022;28/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d460714d921ae13103d1231664e4df28;28/10/2022;28/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$115.500,00;;;;0;0;0;0;0;0;0;0;0;0
cc1272e80edbb3891f343d5a45b53995;28/10/2022;28/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
30c29f65f3a8b197733b45a63c61041f;28/10/2022;28/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/GVS/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$143.665,00;;;R$338.175,00;0;0;0;0;0;0;0;0;0;0
69c558b5273830e7dde209c2be8ce8bb;28/10/2022;28/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SJE/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d60d41ceaefd7a9e33039f9001918d47;28/10/2022;28/10/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
333c94c626650d7d15db8c5a1ec1c6fa;28/10/2022;28/10/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$1.080,00;;;;0;0;0;0;0;0;0;0;0;0
3bbcb1a451cdd82824a7635b469dd50f;28/10/2022;28/10/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b8fa23223c584e4d51906baa5ffd6fba;28/10/2022;28/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$61.795,00;;;;0;0;0;0;0;0;0;0;0;0
d85d662af3bebc70b953f252b2740fbc;28/10/2022;28/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$147.938,00;;;R$25.829,00;0;0;0;0;0;0;0;0;0;0
5e0492bd7b072c58f867a8981cd03380;28/10/2022;28/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;R$2.073,00;0;0;0;1;0;0;0;0;0;0
eaba129337280be02034b81c3cef9c3a;28/10/2022;28/10/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
66b7353f1946e0406d8130770d96279b;28/10/2022;28/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$567.850,00;;;;0;0;0;0;0;0;0;0;0;0
abbb709ef6bec8265e2716bf1e910006;29/03/2022;27/10/2022;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;RO;SR/PF/RO                                                        ;Nao;                                                                                                                                ;0;0;0;1;R$1.000,00;;;;0;0;0;0;0;0;0;0;0;0
1c183ec2bf2e0b7cb725c5d2127d250b;06/05/2022;27/10/2022;Operacao Especial;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;1;;;R$3.124.373,00;;0;0;0;0;0;0;0;0;0;0
1d819c586b99b3cfa1ca4945633fbbe8;23/08/2022;27/10/2022;Operacao Especial;Crimes Fazendários                                                                                                              ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
f28c5956908f52c020c3262ec315d0f3;03/10/2022;27/10/2022;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;SP;DPF/AQA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
4d16e3fdf02ff2379ec403136f5808fc;07/10/2022;27/10/2022;Operacao Especial;Crimes Fazendários                                                                                                              ;RS;DPF/PTS/RS                                                      ;Nao;Uruguai                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
7265f227cde5553ea4be953481de9d02;14/10/2022;27/10/2022;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;PA;DPF/RDO/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3211942f126341e2dd047bd6be2f73a2;27/10/2022;27/10/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$4.750.000,00;;;;0;0;0;0;0;0;0;0;0;0
6275accec68745f35070445f45328d25;27/10/2022;27/10/2022;Operacao Comum   ;Crimes Fazendários                                                                                                              ;RO;DPF/JPN/RO                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$2.600,00;;;;0;0;0;0;0;0;0;0;0;0
