Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
19a2be974580740e9ec96ab7fc016d1b;30/05/2022;30/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$10.809,00;;;;0;0;0;0;0;0;0;0;0;0
42088dbe797589ca9e5c8dc05b9865f0;30/05/2022;30/05/2022;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4ec159eef38e4ef35a1b62a486320b40;30/05/2022;30/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$34.500,00;;;;0;0;0;0;0;0;0;0;0;0
164d89db6f886f416bd2d0a6354205cb;30/05/2022;30/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$39.000,00;;;;0;0;0;0;0;0;0;0;0;0
3221bb921d2a64015c56cecc9799e417;30/05/2022;30/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ee29d5cb189192b0a91b6b5d33cd4437;30/05/2022;30/05/2022;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;SP;DPF/ARU/SP                                                      ;Nao;                                                                                                                                ;2;0;0;0;R$721.549,00;;;;0;0;0;0;0;0;0;0;0;0
840edcd4676e0e1b3cf7c7f21adb448a;30/05/2022;30/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e3e93eee355774323118a58fb792ad4e;30/05/2022;30/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
00c11b7008d4f4fd9895288ce61cbfda;30/05/2022;30/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/PDE/SP                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$2.151.963,00;;;;0;0;0;0;0;0;0;0;0;0
73e14dd63d81b163bf746023032063a8;30/05/2022;30/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/ARU/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$2.027,00;;;;0;0;0;0;0;0;0;0;0;0
0bad63c293737826c629388951c44088;30/05/2022;30/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$24.946,00;;;;0;0;0;0;0;0;0;0;0;0
a7ff5e7dd8e6e87694357faceef21e4d;30/05/2022;30/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
42b45a58b01fc3ec480d91a15e26bdd6;30/05/2022;30/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;TO;SR/PF/TO                                                        ;Nao;                                                                                                                                ;2;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f380ad6b2e733211c9a3ef4b0dbb61bb;30/05/2022;30/05/2022;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RJ;DPF/ARS/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$1.000,00;;;;0;0;0;0;0;0;0;0;0;0
2afc4cb06d0995aded2820397864a475;30/05/2022;30/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$154.000,00;;;;0;0;0;0;0;0;0;0;0;0
3d299c180930132c9c7ce64c01fa4869;30/05/2022;30/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$53.015,00;;;;0;0;0;0;0;0;0;0;0;0
060ef239d255911420173376d8a397da;30/05/2022;30/05/2022;Operacao Comum   ;Crimes Fazendários                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;Paraguai                                                                                                                        ;0;0;0;2;R$1.243.550,00;;;;0;0;0;0;0;0;0;0;0;0
7d9869855cf2a042dfef763e49e20bdd;30/05/2022;30/05/2022;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;2;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
481d86cca72afb8a361adc46813ca436;30/05/2022;30/05/2022;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RN;SR/PF/RN                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c7d2ff0030bb982f0fb6d67434769948;30/05/2022;30/05/2022;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/VLA/RO                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3b69192bd432330ae654bc81f1dc3563;30/05/2022;30/05/2022;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;RO;DPF/GMI/RO                                                      ;Nao;Bolívia                                                                                                                         ;1;0;0;0;R$345,00;;;;0;0;0;0;0;0;0;0;0;0
fcc861ec479a79f7fb9befb13192238b;30/05/2022;30/05/2022;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;R$6.000,00;0;0;0;0;0;0;0;0;0;0
1e4fa1cccfafb408ec680c38e7c70366;30/05/2022;30/05/2022;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9359cdb83e8bdeb8d6aac4844edd5132;30/05/2022;30/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SC;DPF/IJI/SC                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$7.136,00;;;;0;0;0;0;0;0;0;0;0;0
a6174c92acd27f37184bccb687068ee5;30/05/2022;30/05/2022;Operacao de Apoio;Crimes Eleitorais                                                                                                               ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a9e316c464e111352bd379b3e4571e2d;01/06/2022;30/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$156.040,00;;;;0;0;0;0;0;0;0;0;0;0
9bde0966a254ae14403aff3c9af2a06f;03/08/2022;30/05/2022;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RJ;DPF/ARS/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1f8ba4a1eed7b0db0a793874e7b795ba;29/05/2022;29/05/2022;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RR;SR/PF/RR                                                        ;Nao;Guiana                                                                                                                          ;0;0;0;0;R$11.312,00;;;;0;0;0;0;0;0;0;0;0;0
7379c7a7c1d96b07b7d44a4a35ac8142;29/05/2022;29/05/2022;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
57ebf8678a4e076d66afb423a3349226;29/05/2022;29/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
67817f2e01eecd366e6d73ac7a71bcd1;29/05/2022;29/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$2.849,00;;;;0;0;0;0;0;0;0;0;0;0
35b91b289f0488cb4eaf7d3a11a5e1e5;29/05/2022;29/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$56.037,00;;;;0;0;0;0;0;0;0;0;0;0
278be5264503d61bdaab348615236f36;29/05/2022;29/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;2;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f336f687c802c5fb53f586a467b03580;29/05/2022;29/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3c9dc222d6a531c05a91b044bdc4aedb;29/05/2022;29/05/2022;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;AC;DPF/EPA/AC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3edc7557f6ce12b03bfae6b3c4a4405d;29/05/2022;29/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;4;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
866e47f843af9de41449c9418d442a28;29/05/2022;29/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RO;DPF/GMI/RO                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$2.542,00;;;;0;0;0;0;0;0;0;0;0;0
eca3186fc7d6ac5dd4d9abf1f84fc029;29/05/2022;29/05/2022;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4019636022fbecc820c2a39a2dbda6fb;29/05/2022;29/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$483.968,00;;;R$476.113,00;0;0;0;0;0;0;0;0;0;0
5cc8a1c9c17875c2e1b0dbda68562e73;29/05/2022;29/05/2022;Operacao de Apoio;Crimes Fazendários                                                                                                              ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1b854e4011c5515f47dd62164d6d878a;29/05/2022;29/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$93.288,00;;;;0;0;0;0;0;0;0;0;0;0
67381c1344c5b9ca3a363f15e3256ee9;29/05/2022;29/05/2022;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;TO;SR/PF/TO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b5ebf2ce31849b7c85ccbd2996c39857;29/05/2022;29/05/2022;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;TO;SR/PF/TO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a7dec0b144184b8140a8140e8a8f6894;29/05/2022;29/05/2022;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;TO;SR/PF/TO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9b183b6db0c9da99b43cea5d31ca38bf;27/05/2022;28/05/2022;Operacao Comum   ;Crimes Contra o Patrimônio                                                                                                      ;AP;SR/PF/AP                                                        ;Nao;                                                                                                                                ;0;0;0;5;;;;;0;0;0;0;0;0;0;0;0;0
95eb872767da2383fc9589e700ad744a;28/05/2022;28/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$60.748,00;;;;0;0;0;0;0;0;0;0;0;0
5f4745b73f28844f12dae3fe3b36fb93;28/05/2022;28/05/2022;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;RS;DPF/SMA/RS                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
4f02244367af4aae6cf4ad1baa048fbe;28/05/2022;28/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$580.000,00;;;;0;0;0;0;0;0;0;0;0;0
d52d4bd84c84afd4a0a899e45c9b68f1;28/05/2022;28/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/AQA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e83ef80c59db19fd335e6999df5e7133;28/05/2022;28/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$343.955,00;;;;0;0;0;0;0;0;0;0;0;0
28352b6960b484ed875710a5d01d2ed0;28/05/2022;28/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$84.650,00;;;;0;0;0;0;0;0;0;0;0;0
10538b3ef4fc148a594b8fff0079ae8b;28/05/2022;28/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$74.165,00;;;;0;0;0;0;0;0;0;0;0;0
ee83e37561fad19564424946e7e7cc12;28/05/2022;28/05/2022;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b22d77fc370c93ed78be7f476df03814;28/05/2022;28/05/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0d19d8eb54cb918bd88faa73f1627c2f;28/05/2022;28/05/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$67.000,00;;;;0;0;0;0;0;0;0;0;0;0
