Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
33e4f407f026ac0634abd8010afc129f;22/07/2022;22/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$73.200,00;;;;0;0;0;0;0;0;0;0;0;0
83028d31e3cbdeeab75b5055d1f1ebfb;22/07/2022;22/07/2022;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PA;DPF/SNM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$500,00;;;;0;0;0;0;0;0;0;0;0;0
a8d0345eec3229f08ea27747209a7c74;25/07/2022;22/07/2022;Operacao Simples ;Tráfico de Armas                                                                                                                ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$292.000,00;;;;0;0;0;0;0;0;0;0;0;0
ebe611b005232d6284896a9a0aa6d4eb;02/08/2022;22/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;RJ;DPF/NIG/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
aeef7a691e845791d295216bde34b4c6;04/08/2022;22/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b072474d42e480ddceabd1a5a2619d6c;20/12/2022;22/07/2022;Operacao Comum   ;Crimes Fazendários                                                                                                              ;AM;DPF/TBA/AM                                                      ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
7b616cd57d8ad98a4b4d99fe00a47553;04/08/2020;21/07/2022;Operacao Comum   ;Crimes Eleitorais                                                                                                               ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
095ed5ac4b5274ce9864313e5d1b19ba;23/11/2021;21/07/2022;Operacao Especial;Crimes Fazendários                                                                                                              ;RO;DPF/VLA/RO                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;2;R$696.721,00;;;R$1.887.392,00;2;2;2;0;0;2;0;0;3;0
7f8b2279965c6d04202568d039689ea9;28/03/2022;21/07/2022;Operacao Especial;Tráfico de Drogas                                                                                                               ;MG;DPF/JFA/MG                                                      ;Nao;                                                                                                                                ;4;0;0;15;R$3.400.000,00;;R$12.000.000,00;;0;0;0;0;0;0;0;0;0;0
dd3427dc8b0a162937a26fb787257b5e;11/04/2022;21/07/2022;Operacao Especial;Crimes Fazendários                                                                                                              ;RJ;DPF/NRI/RJ                                                      ;Nao;                                                                                                                                ;0;0;1;1;R$250,00;;;;0;0;0;0;0;0;0;0;0;0
c3e4818277f12c6a2c2c8e28f533a266;11/04/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;RJ;DPF/NRI/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;1;R$2.250,00;;;;0;0;0;0;0;0;0;0;0;0
ce7c8b6b17fc2673faf988d0b7166feb;14/06/2022;21/07/2022;Operacao Especial;Crimes Fazendários                                                                                                              ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;3;;;;R$1.000.000,00;0;0;0;0;0;0;0;0;0;0
17165ada3cf9ed9e1c270380a3dd98a7;05/07/2022;21/07/2022;Operacao Especial;Tráfico de Drogas                                                                                                               ;RO;DPF/GMI/RO                                                      ;Nao;Bolívia                                                                                                                         ;0;1;0;2;;;;;0;0;0;0;0;0;0;0;0;0
fa780ee4e58b23151a7b4678b005c55d;12/07/2022;21/07/2022;Operacao Especial;Crimes Fazendários                                                                                                              ;PB;DPF/CGE/PB                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
f8336142a9e27118931e8a8a8797e0a4;18/07/2022;21/07/2022;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;GO;DPF/JTI/GO                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ddaea69c0a6ff867f9ff5938fb0483cf;20/07/2022;21/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RR;FTSP/DRCOR/SR/PF/RR                                             ;Nao;                                                                                                                                ;2;0;0;0;R$2.872,00;;;;0;0;0;0;0;0;0;0;0;0
3c8dbcce469db55683e8a7e5abe34a30;21/07/2022;21/07/2022;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RR;SR/PF/RR                                                        ;Nao;Guiana                                                                                                                          ;0;0;0;0;R$220.016,00;;;;0;0;0;0;0;0;0;0;0;0
1565153a2a4d7e68cb9f1bc4388bfa51;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;GO;DPF/ANS/GO                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
17abd7a269d7567fd279cd894dd04a76;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$569.109,00;;;;0;0;0;0;0;0;0;0;0;0
68e72f916ee9d9eaf5b9e1a204a03422;21/07/2022;21/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/CHI/RS                                                      ;Nao;Uruguai                                                                                                                         ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
81c2f893f1086ff467a005182403e78e;21/07/2022;21/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/CHI/RS                                                      ;Nao;Uruguai                                                                                                                         ;1;0;0;0;R$850,00;;;;0;0;0;0;0;0;0;0;0;0
43ad91ff510afba81909673dc5e7dc26;21/07/2022;21/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RR;FTSP/DRCOR/SR/PF/RR                                             ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4f15f3ec4cfb99d62815f4b722dc9aa1;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/JFA/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a9da773beaec8d315e08ff1ddf7db8f8;21/07/2022;21/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$180.800,00;;;;0;0;0;0;0;0;0;0;0;0
0f9a56da605433ec32526b61cc286791;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SJE/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$365.000,00;;;R$1.023.918,00;0;0;0;0;0;0;0;0;0;0
