Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
ae963fe7c8737a6a18023c02ddf7b7e4;01/04/2022;30/04/2022;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;AC;DPF/CZS/AC                                                      ;Nao;Peru                                                                                                                            ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f5c224e5b7826480470f9455e4c36ba3;30/04/2022;30/04/2022;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MS;DPF/PPA/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a46cc68349bddbdf770bf818525dd173;30/04/2022;30/04/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
921afc2f4f98f1a90b15429fdc3da549;30/04/2022;30/04/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$77.396,00;;;;0;0;0;0;0;0;0;0;0;0
b3d515cd95508bcdc51879d0d97e0848;30/04/2022;30/04/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
18f18d74c83a5b1a2c1a994f8b296e87;30/04/2022;30/04/2022;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$16.434,00;;;;0;0;0;0;0;0;0;0;0;0
7b6a5d8ca2f592b0efe1bd7d9c868bcd;30/04/2022;30/04/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
08501ee5e43cf4e4eff212f4c19bfaca;30/04/2022;30/04/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4866c4bfe9590302a041f39fa8cca905;30/04/2022;30/04/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
02beb9fc34a40c52d88c6e8ad9db1e92;30/04/2022;30/04/2022;Operacao de Apoio;Crimes Fazendários                                                                                                              ;MT;DPF/BRG/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
38254ebb6c4e4fffa81aa35b8e84d03d;30/04/2022;30/04/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
adc1d4c4b8d5d901c4797d9a21b0a4b3;30/04/2022;30/04/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;RO;DPF/GMI/RO                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$49.342,00;;;R$28.289,00;0;0;0;0;0;0;0;0;0;0
0b2e75eecd187a509f837137217ef17b;30/04/2022;30/04/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RJ;DPF/AIN/RJ                                                      ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
54831223ee7863174e0063b2c8538a4f;05/05/2022;30/04/2022;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;1;0;0;0;R$290.112,00;;;R$95.510,00;0;0;0;0;0;0;0;0;0;0
8dd3994091b05534bc4ca8be033692c8;05/05/2022;30/04/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$227.255,00;;;R$1.418,00;0;0;0;0;0;0;0;0;0;0
a399a0d9cfe9817e0ccd10f89b4e320a;06/05/2022;30/04/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$123.651,00;;;;0;0;0;0;0;0;0;0;0;0
5e4308205bfac642cd890434eddbd3b4;23/02/2022;29/04/2022;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;SC;DPF/CCM/SC                                                      ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
