Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
1281c02fa3b6de71a7896cda7f879c0d;20/05/2020;31/08/2022;Operacao Especial;Crimes Contra o Patrimônio                                                                                                      ;AC;SR/PF/AC                                                        ;Nao;Bolívia                                                                                                                         ;0;2;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b4aa46eec336d130ed40c2b77bb7e0e7;06/05/2021;31/08/2022;Operacao Especial;Tráfico de Drogas                                                                                                               ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;4;0;17;R$10.000,00;;;;0;0;0;0;0;0;0;0;0;2
21d595d875ef3d6d690abc82b25ffa6f;11/05/2022;31/08/2022;Operacao Especial;Tráfico de Drogas                                                                                                               ;SP;DPF/STS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;1;R$70.000,00;;;;0;0;0;0;0;0;0;0;0;0
fe862943cbab3ed08a0b886c6e9e194a;30/05/2022;31/08/2022;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
979173d983868ebd65ee530ee8177413;22/06/2022;31/08/2022;Operacao Especial;Crimes Contra Direitos Humanos                                                                                                  ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;2;0;4;;;;;0;0;0;0;0;0;0;0;0;0
2e24412affd2e4cf6270c6dbe299bd9f;11/08/2022;31/08/2022;Operacao Especial;Crimes de Corrupção                                                                                                             ;SP;DPF/STS/SP                                                      ;Nao;                                                                                                                                ;0;1;0;1;;;;R$513.000,00;0;0;0;0;0;0;0;0;0;0
bc56928414aa893be6aea14c02f1c958;12/08/2022;31/08/2022;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;1;R$77.000,00;;;;0;0;0;0;0;0;0;0;0;0
c62d83dbd351b27374d174a62754d6ba;31/08/2022;31/08/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$336.515,00;;;;0;0;0;0;0;0;0;0;0;0
30608b76eafbf3f0e395a26cd25c3152;31/08/2022;31/08/2022;Operacao de Apoio;Crimes Fazendários                                                                                                              ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2937f00e269d67a61547480dd37dc88b;31/08/2022;31/08/2022;Operacao Simples ;Crimes de Corrupção                                                                                                             ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
af89cd3f24a62578e61373cca26b8621;31/08/2022;31/08/2022;Operacao Especial;Crimes Fazendários                                                                                                              ;RJ;DPF/NRI/RJ                                                      ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3b64e27c9d196fb1caf81649e53290c8;31/08/2022;31/08/2022;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;1;0;0;0;R$4.517,00;;;;0;0;0;0;0;0;0;0;0;0
53ca1484d7c094d5233360cf1629f86e;31/08/2022;31/08/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;2;0;0;0;R$175.020,00;;;;0;0;0;0;0;0;0;0;0;0
c4553f9bc0004a0a8d73b510fb220ec6;31/08/2022;31/08/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PE;DPF/CRU/PE                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a9d462f62c3712276640ac146b42f2ef;31/08/2022;31/08/2022;Operacao Simples ;Tráfico de Armas                                                                                                                ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c1ae3a4616c89aca20cd9a04397dd0a2;31/08/2022;31/08/2022;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RS;DPF/SBA/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$16.484,00;;;;0;0;0;0;0;0;0;0;0;0
